date,close,market_cap,volume,sentiment_mean,sentiment_pos,sentiment_neg,close_lag1,close_lag3,close_lag7,ma7,ma14,ma30,std7,std14,ret_1d,ret_7d,target_t1,target_t30
2022-02-13,42254.738123237206,799547462142.6093,15479727288.782782,0.0,0.0,0.0,42445.38876793804,44383.88805541707,41493.690050910525,43326.15359971644,41137.665699964164,40151.20894361861,906.9955322075626,2691.837327025891,-0.004491669183269376,0.0183412965053944,42247.83595326771,39669.423812004505
2022-02-14,42247.83595326771,802059713029.3901,12146423251.39967,0.0,0.0,0.0,42254.738123237206,43628.13953235228,42475.543220951215,43293.62399004737,41442.28601809712,40122.10832502485,945.8390520511331,2544.6815601282283,-0.00016334665119355218,-0.005360903014212326,42634.573783663065,39331.84654059453
2022-02-15,42634.573783663065,808280617642.0496,18090873762.822777,0.0,0.0,0.0,42247.83595326771,42445.38876793804,43910.92998644309,43111.28738965023,41733.64596970079,40102.37244215331,929.8945374564646,2419.1543661926107,0.009154026985503938,-0.029066936254232845,44574.32057099816,41165.63506140341
2022-02-16,44574.32057099816,848321283143.9929,19801081788.55576,0.0,0.0,0.0,42634.573783663065,42254.738123237206,44184.447511676175,43166.983540981935,42143.54780025621,40150.85672308391,1012.8591641202646,2376.1481581945022,0.04549703715059494,0.008823762234867027,44063.28198279571,41001.70957801974
2022-02-17,44063.28198279571,836256083783.791,16847003857.433496,0.0,0.0,0.0,44574.32057099816,42247.83595326771,44383.88805541707,43121.182673464595,42647.99776341004,40209.68808528136,954.2110511955416,1902.9504549447054,-0.011464865457421203,-0.007223478759252888,40562.98694982819,41837.41313797566
2022-02-18,40562.98694982819,770096677778.6456,22270664615.4777,0.0,0.0,0.0,44063.28198279571,42634.573783663065,43628.13953235228,42683.30373310402,42895.25743169913,40148.60569055651,1317.0868561666223,1234.1901484680634,-0.07943791010243373,-0.0702563211583005,40073.495362369824,42201.939920688186
2022-02-19,40073.495362369824,759881874201.3011,20130002755.177864,0.0,0.0,0.0,40562.98694982819,44574.32057099816,42445.38876793804,42344.461818022835,42780.94713227487,40092.73715493599,1651.2170267974245,1416.6448150042381,-0.012067444344367795,-0.05588106209925625,40192.75912143141,41283.25900104565
2022-02-20,40192.75912143141,761447243939.9269,11735183838.17719,0.0,0.0,0.0,40073.495362369824,44063.28198279571,42254.738123237206,42049.89338919344,42688.02349445494,40075.57304517338,1842.7102438069303,1544.475815131781,0.0029761256906373212,-0.04879876419520046,38514.00853622455,41061.81589384987
2022-02-21,38514.00853622455,730381814665.4404,15998424231.017672,0.0,0.0,0.0,40192.75912143141,40562.98694982819,42247.83595326771,41516.48947247299,42405.056731260185,40142.413336719845,2267.346044827128,1906.8004297116918,-0.04176748802277974,-0.0883791402043248,37059.97940228752,42401.89559748944
2022-02-22,37059.97940228752,703004241590.1829,25174914104.16337,0.0,0.0,0.0,38514.00853622455,40073.495362369824,42634.573783663065,40720.1188465622,41915.70311810621,40205.06480136841,2739.101883951482,2324.0581614902057,-0.03775325366533677,-0.13075290513427495,38337.2038554348,42802.15471016985
2022-02-23,38337.2038554348,727094284067.6588,22212181617.200245,0.0,0.0,0.0,37059.97940228752,40192.75912143141,44574.32057099816,39829.10217291029,41498.042856946115,40272.75794853408,2246.5570961367234,2408.8378450855425,0.03446371190018627,-0.13992623186771547,37372.2926803477,43936.09623454058
2022-02-24,37372.2926803477,708829287814.1068,18507851467.85067,0.0,0.0,0.0,38337.2038554348,38514.00853622455,44063.28198279571,38873.246558274855,40997.21461586973,40292.700799804334,1413.867464634214,2490.2054898563924,-0.025169054548831005,-0.15184954459498656,38363.345488570165,44331.77795706412
2022-02-25,38363.345488570165,727657714638.0917,40839699480.89129,0.0,0.0,0.0,37372.2926803477,37059.97940228752,40562.98694982819,38559.01206380942,40621.15789845672,40338.51469906776,1204.6922520407816,2459.678582189381,0.02651838399905304,-0.05422779796711552,39316.16207578596,44510.84421762133
2022-02-26,39316.16207578596,745763194704.1796,22579249141.515377,0.0,0.0,0.0,38363.345488570165,38337.2038554348,40073.495362369824,38450.82159429744,40397.64170616014,40420.038762696255,1072.798580654637,2423.062373507673,0.0248366396382107,-0.018898608163215647,39090.202153609054,46715.1176185105
2022-02-27,39090.202153609054,741083625917.93,14568201294.74542,0.0,0.0,0.0,39316.16207578596,37372.2926803477,40192.75912143141,38293.3134560371,40171.60342261527,40480.48418254406,827.262576593021,2383.7799856413617,-0.0057472527898664305,-0.02743173128501286,37803.59016044929,46994.879118357465
2022-02-28,37803.59016044929,717619764688.0872,19424397945.6196,0.0,0.0,0.0,39090.202153609054,38363.345488570165,38514.00853622455,38191.82511664064,39854.15729455681,40478.85122029129,839.1666134104108,2381.938898794279,-0.03291392528756665,-0.01844571372276338,43225.40467743573,47459.261237539096
2022-03-01,43225.40467743573,819019441071.749,30634280854.538326,0.0,0.0,0.0,37803.59016044929,39316.16207578596,37059.97940228752,39072.60015594753,39896.35950125486,40645.29208513324,1951.5250196990703,2439.5284321239105,0.14342062470719585,0.16636342962369932,44459.59162774341,47063.36584996355
2022-03-02,44459.59162774341,841254375272.0455,27880763034.09392,0.0,0.0,0.0,43225.40467743573,39090.202153609054,38337.2038554348,39947.22698056304,39888.164576736664,40861.17342274447,2768.115009565887,2422.740249259814,0.0285523515515389,0.15969833886152562,43980.707382090906,45528.40715313835
2022-03-03,43980.707382090906,834437956671.6672,25615956856.40275,0.0,0.0,0.0,44459.59162774341,37803.59016044929,37372.2926803477,40891.28622366922,39882.266390972036,41042.01252010711,2868.6438943261614,2411.8701380867656,-0.010771224568641102,0.1768265800085167,42491.97839335905,46270.20070585378
2022-03-04,42491.97839335905,807454920681.7217,22366184128.90048,0.0,0.0,0.0,43980.707382090906,43225.40467743573,38363.345488570165,41481.09092435334,40020.05149408138,41163.88863511167,2680.527022870018,2506.9742456739186,-0.03384959172662305,0.10761920922717638,39200.29973557414,45842.14476317382
2022-03-05,39200.29973557414,743810477766.2219,25121267305.979286,0.0,0.0,0.0,42491.97839335905,44459.59162774341,39316.16207578596,41464.53916146594,39957.68037788169,41237.19920967608,2696.4335866563074,2516.3867992200226,-0.07746588373252494,-0.002946939225361822,39463.14681149058,46434.562982661664
2022-03-06,39463.14681149058,748197160856.1006,14818212144.749968,0.0,0.0,0.0,39200.29973557414,43980.707382090906,39090.202153609054,41517.816969734726,39905.565212885915,41315.92571693306,2644.8928762545634,2518.6979293255936,0.006705231278573809,0.009540617273249286,38442.99174588676,46622.63571309101
2022-03-07,38442.99174588676,729501899968.2964,16995562040.606796,0.0,0.0,0.0,39463.14681149058,42491.97839335905,37803.59016044929,41609.16005336866,39900.49258500465,41208.23078998564,2502.445950634286,2521.7857117788553,-0.025850829141349174,0.016913779424749364,38076.49382252028,45635.45438126673
2022-03-08,38076.49382252028,723198804467.6718,24596395439.058964,0.0,0.0,0.0,38442.99174588676,39200.29973557414,43225.40467743573,40873.6013598093,39973.10075787841,41094.3242490393,2697.3311589770524,2447.2416242863746,-0.009533543221325713,-0.11911770157708323,38732.93701302586,43198.77526936491
2022-03-09,38732.93701302586,735453953725.9198,22556397749.428085,0.0,0.0,0.0,38076.49382252028,39463.14681149058,44459.59162774341,40055.50784342108,40001.36741199206,40969.57070877512,2261.7010898918234,2429.111134767244,0.017240116528726368,-0.12880583030690806,41986.03444607623,43515.15032279806
2022-03-10,41986.03444607623,796849504897.2562,29211702119.448605,0.0,0.0,0.0,38732.93701302586,38442.99174588676,43980.707382090906,39770.55456684756,40330.92039525839,40905.40752409623,1753.2400423445804,2356.887593911574,0.08398788431552062,-0.04535336184308203,39468.35477300189,42315.70972421807
2022-03-11,39468.35477300189,749384110700.1091,27653455219.04128,0.0,0.0,0.0,41986.03444607623,38076.49382252028,42491.97839335905,39338.608335367964,40409.849629860655,40748.204432807084,1279.4685172727181,2303.832919899536,-0.05996469317215136,-0.07115751571665385,38775.17558840679,42796.39747810973
2022-03-12,38775.17558840679,738267961692.6816,23624165274.522385,0.0,0.0,0.0,39468.35477300189,38732.93701302586,39200.29973557414,39277.87631434405,40371.207737904995,40561.24735057341,1297.0959013041404,2327.9985066582103,-0.01756291055408432,-0.010844920830581084,38903.69354800599,42274.907370256085
2022-03-13,38903.69354800599,738456528057.6692,12440826653.84724,0.0,0.0,0.0,38775.17558840679,41986.03444607623,39463.14681149058,39197.95441956054,40357.88569464763,40403.765817761865,1301.007409902735,2336.411441734508,0.003314439139190606,-0.014176600415496843,37852.52514106289,39603.96515928416
2022-03-14,37852.52514106289,718551088031.3688,14461647575.513742,0.0,0.0,0.0,38903.69354800599,39468.35477300189,38442.99174588676,39113.60204744285,40361.38105040575,40250.6703635327,1375.1439760837015,2332.3292139330056,-0.027019758564723162,-0.015359538319153931,39669.423812004505,40205.67794073206
2022-03-15,39669.423812004505,751354026218.9767,21250969229.2216,0.0,0.0,0.0,37852.52514106289,38775.17558840679,38076.49382252028,39341.16347451202,40107.38241716066,40164.493219824944,1304.925328124561,2185.4384089674886,0.04799940464131991,0.041834996596826546,39331.84654059453,41205.16871904067
2022-03-16,39331.84654059453,747642430663.595,20768829817.93864,0.0,0.0,0.0,39669.423812004505,38903.69354800599,38732.93701302586,39426.721978450405,39741.11491093574,40067.293572735834,1277.7510350558932,1794.680987071083,-0.008509759884836487,0.015462538442857054,41165.63506140341,39959.457069033735
2022-03-17,41165.63506140341,779761001844.4108,34974203468.766266,0.0,0.0,0.0,39331.84654059453,37852.52514106289,41986.03444607623,39309.522066354286,39540.03831660092,40018.32894866051,1014.3531529067469,1396.7133446380653,0.046623504414322836,-0.019539815929186632,41001.70957801974,40586.59730938673
2022-03-18,41001.70957801974,778474325709.8895,18861644942.593346,0.0,0.0,0.0,41165.63506140341,39669.423812004505,39468.35477300189,39528.57275278541,39433.59054407669,39899.24191556123,1202.4878541469209,1196.9320730036447,-0.003982095336052871,0.03885023365774387,41837.41313797566,40450.37930543977
2022-03-19,41837.41313797566,794378970588.3145,30316128166.48974,0.0,0.0,0.0,41001.70957801974,39331.84654059453,38775.17558840679,39966.03525986667,39621.95578710537,39825.04628740055,1420.0577897574224,1354.5252074967127,0.0203821637818713,0.0789741762119689,42201.939920688186,39739.11925622209
2022-03-20,42201.939920688186,800887993391.0255,16580741571.959858,0.0,0.0,0.0,41837.41313797566,41165.63506140341,38903.69354800599,40437.213313106986,39817.58386633376,39879.67805309589,1550.0550093486822,1517.764398310352,0.008712937903458728,0.08477977466618336,41283.25900104565,40833.5379650337
2022-03-21,41283.25900104565,784054464871.6631,16856192301.960054,0.0,0.0,0.0,42201.939920688186,41001.70957801974,37852.52514106289,40927.31815024738,40020.46009884512,39920.00350771842,1062.213435214257,1509.6966424006298,-0.021768689339140668,0.0906342138918772,41061.81589384987,41498.12244669832
2022-03-22,41061.81589384987,779205413378.8728,21335882483.3158,0.0,0.0,0.0,41283.25900104565,41837.41313797566,39669.423812004505,41126.23130479672,40233.697389654364,39948.97206679904,906.3305750092378,1422.3011256033362,-0.005363992876390222,0.03509988167319955,42401.89559748944,41397.220477279625
2022-03-23,42401.89559748944,803937099701.4115,28688623151.357098,0.0,0.0,0.0,41061.81589384987,42201.939920688186,39331.84654059453,41564.80974149599,40495.7658599732,40078.568302174535,575.8553141294777,1461.9667940854424,0.03263566587273825,0.07805504513311634,42802.15471016985,40528.54148675958
2022-03-24,42802.15471016985,810894331277.664,21851891598.642384,0.0,0.0,0.0,42401.89559748944,41283.25900104565,41165.63506140341,41798.598262748346,40554.06016455131,40269.97414577061,704.5966570146219,1540.1414444895954,0.00943965138917302,0.03975450995291041,43936.09623454058,39756.848993471016
2022-03-25,43936.09623454058,834251096724.507,26212783703.864426,0.0,0.0,0.0,42802.15471016985,41061.81589384987,41001.70957801974,42217.79635653704,40873.18455466122,40456.6038917408,973.183385011298,1746.8677509239387,0.026492627113029465,0.07156742210802625,44331.77795706412,39561.78019075613
2022-03-26,44331.77795706412,842031938721.7855,26147756108.07925,0.0,0.0,0.0,43936.09623454058,42401.89559748944,41837.41313797566,42574.134187835385,41270.084723851025,40688.58673429802,1232.7412319349903,1861.0361152667836,0.00900584613642752,0.059620436159910195,44510.84421762133,39469.04986198146
2022-03-27,44510.84421762133,845235093872.7649,13676534294.229202,0.0,0.0,0.0,44331.77795706412,42802.15471016985,42201.939920688186,42903.97765882583,41670.59548596641,40893.50335859972,1412.3647916978832,1915.1603909858886,0.004039230295041163,0.054710856924405915,46715.1176185105,40488.877917622376
2022-03-28,46715.1176185105,887283025181.1342,22545392529.67392,0.0,0.0,0.0,44510.84421762133,43936.09623454058,41283.25900104565,43679.95746132081,42303.6378057841,41140.13521002387,1809.7740225616901,2018.0161142756117,0.04952216565725176,0.13157533462479964,46994.879118357465,38134.21545068938
2022-03-29,46994.879118357465,892747620147.7012,30051327357.066643,0.0,0.0,0.0,46715.1176185105,44331.77795706412,41061.81589384987,44527.53792196476,42826.88461338073,41403.624442182154,1768.096148429571,2221.8616254033072,0.0059886716358412695,0.14449100935636494,47459.261237539096,39237.94931747103
2022-03-30,47459.261237539096,901430001889.0,26128040680.825665,0.0,0.0,0.0,46994.879118357465,44510.84421762133,42401.89559748944,45250.01872768613,43407.414234591066,41725.48014475182,1787.9122203275754,2298.8645216230675,0.009881547264162016,0.11927215915198608,47063.36584996355,39741.76664580964
2022-03-31,47063.36584996355,895356010540.8462,24497248306.346912,0.0,0.0,0.0,47459.261237539096,46715.1176185105,42802.15471016985,45858.763176228094,43828.68071948822,41853.41218383608,1521.0731714695576,2394.834299527987,-0.008341794146226711,0.09955599592235553,45528.40715313835,38650.55013809267
2022-04-01,45528.40715313835,865010142444.9791,27736469645.537266,0.0,0.0,0.0,47063.36584996355,46994.879118357465,43936.09623454058,46086.2361645992,44152.01626056812,41889.03936801591,1286.6144701017454,2286.9473959397214,-0.03261472419373057,0.036241520186446774,46270.20070585378,37820.61176529208
2022-04-02,46270.20070585378,879144224206.3806,32948605532.13528,0.0,0.0,0.0,45528.40715313835,47459.261237539096,44331.77795706412,46363.15370014058,44468.64394398798,41965.35581214133,1028.8502375686955,2248.374516499326,0.016292982757344143,0.04372535544744105,45842.14476317382,38537.65476669535
2022-04-03,45842.14476317382,871050305858.7916,24803837259.76474,0.0,0.0,0.0,46270.20070585378,47063.36584996355,44510.84421762133,46553.339492362364,44728.6585755941,42077.0280244685,699.8097732596558,2175.3778524791283,-0.009251222950191429,0.02990957751876211,46434.562982661664,38561.56539902362
2022-04-04,46434.562982661664,882346640419.069,21510196790.30345,0.0,0.0,0.0,45842.14476317382,45528.40715313835,46715.1176185105,46513.260258669674,45096.60885999525,42318.17013270475,697.0286453751727,1974.1288685707614,0.012923003985706893,-0.006005649780011835,46622.63571309101,37758.496107734
2022-04-05,46622.63571309101,885584977681.2438,28019309650.72574,0.0,0.0,0.0,46434.562982661664,46270.20070585378,46994.879118357465,46460.08262934589,45493.810275655334,42556.819762758096,667.7455649472944,1629.1536367720223,0.004050274587478642,-0.007920935477436886,45635.45438126673,39699.02404125388
2022-04-06,45635.45438126673,867247321783.443,25474063861.60569,0.0,0.0,0.0,46622.63571309101,45842.14476317382,47459.261237539096,46199.53879273556,45724.77876021085,42796.56851727076,560.026347286496,1364.8645168684145,-0.021173863654968983,-0.03842889266952554,43198.77526936491,36612.22954880304
2022-04-07,43198.77526936491,820983263462.4961,34113818641.77575,0.0,0.0,0.0,45635.45438126673,46434.562982661664,47063.36584996355,45647.45442407861,45753.10880015336,42967.31123216558,1155.175422862645,1302.212406279513,-0.053394430820044025,-0.08211462378017809,43515.15032279806,36116.394294982965
2022-04-08,43515.15032279806,827032889944.6309,22960138784.304127,0.0,0.0,0.0,43198.77526936491,46622.63571309101,45528.40715313835,45359.846305458566,45723.04123502889,43126.71834249132,1411.8605374860044,1351.3272571821376,0.007323704236066764,-0.04421979498576678,42315.70972421807,35573.31019883488
2022-04-09,42315.70972421807,804272478980.6077,24202906401.166885,0.0,0.0,0.0,43515.15032279806,45635.45438126673,46270.20070585378,44794.91902236775,45579.03636125416,43137.70751842938,1739.9292901593442,1596.2234394538204,-0.027563747101468472,-0.08546517891234084,42796.39747810973,34070.31219757961
2022-04-10,42796.39747810973,812734148492.5116,13949535311.5313,0.0,0.0,0.0,42315.70972421807,43198.77526936491,45842.14476317382,44359.8122673586,45456.57587986048,43248.64227526631,1813.6659468877144,1743.4530991866798,0.01135955788109011,-0.06643989500924963,42274.907370256085,30269.58695662948
2022-04-11,42274.907370256085,803574629064.9272,14936318818.778025,0.0,0.0,0.0,42796.39747810973,43515.15032279806,46434.562982661664,43765.57575130066,45139.418004985164,43365.30000132795,1698.3680226222596,1894.2425473924864,-0.012185373970329705,-0.08958102209250396,39603.96515928416,31026.93386836242
2022-04-12,39603.96515928416,752680814425.1921,30168665078.21043,0.0,0.0,0.0,42274.907370256085,42315.70972421807,46622.63571309101,42762.90852932825,44611.495579337075,43388.64238837056,1799.3306083924629,2319.5272364343245,-0.06318032083616476,-0.1505421228649263,40205.67794073206,28913.48836365432
2022-04-13,40205.67794073206,764314681923.3135,27804694935.48352,0.0,0.0,0.0,39603.96515928416,42796.39747810973,45635.45438126673,41987.22618068044,44093.382486708,43467.080815026195,1500.0928137687663,2441.4051621232406,0.015193245904238317,-0.11898153560981284,41205.16871904067,29126.11597686014
2022-04-14,41205.16871904067,783560801481.9719,25453869985.97185,0.0,0.0,0.0,40205.67794073206,42274.907370256085,43198.77526936491,41702.42524491983,43674.939834499215,43518.2723119274,1418.7818934722081,2394.7960760855185,0.02485944347915181,-0.046149608128775776,39959.457069033735,29310.728959858257
2022-04-15,39959.457069033735,759703443634.6515,22744792147.00975,0.0,0.0,0.0,41205.16871904067,39603.96515928416,43515.15032279806,41194.46906581065,43277.15768563461,43539.19266287538,1292.5093076637115,2522.3595386109755,-0.03023192693375132,-0.0817116160093202,40586.59730938673,30189.333177005963
2022-04-16,40586.59730938673,771666602547.5923,22053774554.17729,0.0,0.0,0.0,39959.457069033735,40205.67794073206,42315.70972421807,40947.453006549025,42871.186014458384,43519.891404474816,1204.7607498201926,2460.195364263538,0.015694413446848188,-0.040862186315682614,40450.37930543977,31319.30911113
2022-04-17,40450.37930543977,770439827829.2395,15777789210.238447,0.0,0.0,0.0,40586.59730938673,41205.16871904067,42796.39747810973,40612.30755331046,42486.05991033452,43501.51372872215,889.8426890447099,2380.053257407425,-0.0033562311939724365,-0.054818122807414826,39739.11925622209,29923.606993639707
2022-04-18,39739.11925622209,755627152747.4514,16627779441.567648,0.0,0.0,0.0,40450.37930543977,39959.457069033735,42274.907370256085,40250.05210844846,42007.81392987456,43431.57059933037,552.3490241711708,2190.774941934718,-0.01758351989352125,-0.05998329202296804,40833.5379650337,30502.19328027689
2022-04-19,40833.5379650337,776463403746.4385,30617039399.980103,0.0,0.0,0.0,39739.11925622209,40586.59730938673,39603.96515928416,40425.70536641268,41594.306947870464,43385.95720080855,506.2255091586517,1755.9118738432096,0.027540084664565256,0.03104670961112821,41498.12244669832,28772.200501112577
2022-04-20,41498.12244669832,789141783336.2104,22717772925.289574,0.0,0.0,0.0,40833.5379650337,40450.37930543977,40205.67794073206,40610.34029583643,41298.78323825843,43393.11931566364,632.5374195296337,1316.6870959333844,0.016275456763842344,0.03214582049509218,41397.220477279625,30382.40624219559
2022-04-21,41397.220477279625,787437397453.9304,24937668255.073463,0.0,0.0,0.0,41498.12244669832,39739.11925622209,41205.16871904067,40637.776261299136,41170.10075310948,43404.29946844463,665.9219128548539,1199.5363025817041,-0.002431482762823678,0.00466086571683455,40528.54148675958,29256.81337441625
2022-04-22,40528.54148675958,770787243369.5001,32131220615.550182,0.0,0.0,0.0,41397.220477279625,40833.5379650337,39959.457069033735,40719.07403525997,40956.771550535304,43341.8543314203,600.8690896162906,999.2591625914313,-0.020983993140235246,0.01424154529283772,39756.848993471016,29491.5079477606
2022-04-23,39756.848993471016,756144456297.8489,46022063018.95215,0.0,0.0,0.0,40528.54148675958,41498.12244669832,40586.59730938673,40600.538561557725,40773.99578405338,43240.34414086368,704.300399404112,965.0089204041662,-0.019040717108970595,-0.020443899487080475,39561.78019075613,30351.050417138096
2022-04-24,39561.78019075613,752414150959.3553,15010797471.968073,0.0,0.0,0.0,39756.848993471016,41397.220477279625,40450.37930543977,40473.59583088864,40542.95169209955,43094.533606070865,808.2805070259842,819.8577565422104,-0.004906545856964706,-0.021967633677149268,39469.04986198146,29163.167775739188
2022-04-25,39469.04986198146,752446283899.8965,16778683767.597218,0.0,0.0,0.0,39561.78019075613,40528.54148675958,39739.11925622209,40435.01448885426,40342.53329865135,42932.4426695681,854.3166268496523,697.7665935568554,-0.0023439372123182922,-0.0067960588783895215,40488.877917622376,29655.02613175249
2022-04-26,40488.877917622376,770112436973.4149,32883645913.96472,0.0,0.0,0.0,39469.04986198146,39756.848993471016,40833.5379650337,40385.77733922407,40405.741352818375,42798.37712623481,837.282471554767,665.0284600932747,0.02583867762733405,-0.008440611923131836,38134.21545068938,29584.949851985926
2022-04-27,38134.21545068938,725434540422.046,31053018153.38668,0.0,0.0,0.0,40488.877917622376,39561.78019075613,41498.12244669832,39905.21919693708,40257.779746386754,42512.3470539741,1034.5625505488313,901.3974075776581,-0.058155784700275825,-0.0810616673159048,39237.94931747103,29346.781442431617
2022-04-28,39237.94931747103,746473028158.29,28170490245.865635,0.0,0.0,0.0,38134.21545068938,39469.04986198146,41397.220477279625,39596.751888393,40117.26407484607,42253.78272727789,813.9445859930375,895.6651076583928,0.028943400401376218,-0.05215981012526394,39741.76664580964,28646.65218193245
2022-04-29,39741.76664580964,756090806420.8264,31484572271.03238,0.0,0.0,0.0,39237.94931747103,40488.877917622376,40528.54148675958,39484.355482543004,40101.71475890149,41996.53290755358,711.7351443611437,900.4920935439891,0.012840052477316455,-0.01941285849644936,38650.55013809267,29088.236452817226
2022-04-30,38650.55013809267,735829877665.6912,27758348826.409065,0.0,0.0,0.0,39741.76664580964,38134.21545068938,39756.848993471016,39326.31278891752,39963.425675237624,41716.10571715787,762.1830141321989,966.5382962937734,-0.027457674879987404,-0.02782662317026241,37820.61176529208,29492.50321495364
2022-05-01,37820.61176529208,719611115951.2947,20955789685.35568,0.0,0.0,0.0,38650.55013809267,39237.94931747103,39561.78019075613,39077.57444242266,39775.58513665565,41459.179204229666,936.672568393817,1109.577268090964,-0.0214728734736076,-0.0440113770681857,38537.65476669535,31740.94072516695
2022-05-02,38537.65476669535,733294957352.5364,24857664487.014507,0.0,0.0,0.0,37820.61176529208,39741.76664580964,39469.04986198146,38944.51800023893,39689.76624454659,41201.42767292439,937.9467945785757,1158.020053276264,0.018959053487899835,-0.02359811291488112,38561.56539902362,31865.749621173167
2022-05-03,38561.56539902362,733787526677.6703,29825308569.42226,0.0,0.0,0.0,38537.65476669535,38650.55013809267,40488.877917622376,38669.1876404391,39527.482489831586,40958.74169411938,646.7125363361079,1144.520555647676,0.0006204485579888175,-0.04760103558611872,37758.496107734,29833.45033020525
2022-05-04,37758.496107734,718542028695.8999,23070122642.32804,0.0,0.0,0.0,38561.56539902362,37820.61176529208,38134.21545068938,38615.51344858834,39260.366322762704,40669.53946495512,710.9172501968837,1084.0107598250486,-0.020825640322940653,-0.00985255205895652,39699.02404125388,30481.013996026013
2022-05-05,39699.02404125388,755764276888.7715,31748901527.20592,0.0,0.0,0.0,37758.496107734,38537.65476669535,39237.94931747103,38681.3812662716,39139.066577332305,40438.75240922722,794.6297699208958,907.0796495155932,0.051393146802857004,0.011750734475248104,36612.22954880304,29714.143487149733
2022-05-06,36612.22954880304,696020943881.887,37402043365.58407,0.0,0.0,0.0,39699.02404125388,38561.56539902362,39741.76664580964,38234.3045381278,38859.33001033541,40137.9782481451,961.4613268611542,1039.7871293000828,-0.07775492136137008,-0.07874680370648734,36116.394294982965,29872.3603087139
2022-05-07,36116.394294982965,687093350325.4445,32223287014.454,0.0,0.0,0.0,36612.22954880304,37758.496107734,38650.55013809267,37872.28227482642,38599.29753187198,39901.89888233237,1220.7449817593747,1234.957617486443,-0.013542886077427818,-0.06556584147070466,35573.31019883488,29917.7640524562
2022-05-08,35573.31019883488,678702448510.6605,19130720394.98043,0.0,0.0,0.0,36116.394294982965,39699.02404125388,37820.61176529208,37551.239193903966,38314.40681816331,39637.17087820026,1500.1351055221676,1439.0304569740417,-0.01503705191920357,-0.05942002155870851,34070.31219757961,31372.5847629755
2022-05-09,34070.31219757961,648514321641.9902,30810576501.52256,0.0,0.0,0.0,35573.31019883488,36612.22954880304,38537.65476669535,36913.047398316,37928.782699277464,39362.32429397898,1905.9226857668125,1787.0854584229003,-0.04225072091560644,-0.11592149538317165,30269.58695662948,31265.469277693348
2022-05-10,30269.58695662948,576197842487.6378,58369928594.32748,0.0,0.0,0.0,34070.31219757961,36116.394294982965,38561.56539902362,35728.47904940255,37198.83334492083,38944.76394326297,2983.029431455735,2574.540955684095,-0.11155533940837026,-0.21503220516571908,31026.93386836242,30229.23683613037
2022-05-11,31026.93386836242,590644412746.6844,54071363210.08785,0.0,0.0,0.0,30269.58695662948,35573.31019883488,37758.496107734,34766.82730092089,36691.17037475462,38569.83149319985,3288.8936024223126,3035.3899066422214,0.02502006098788434,-0.17827940551882215,28913.48836365432,30101.187521431468
2022-05-12,28913.48836365432,549294001873.1765,65985702701.50493,0.0,0.0,0.0,31026.93386836242,34070.31219757961,39699.02404125388,33226.03648983524,35953.708878053425,38213.48226667885,3114.9554446469347,3575.2251845657015,-0.0681164794972906,-0.2716826405201195,29126.11597686014,29101.2982596468
2022-05-13,29126.11597686014,555266177876.6213,61338080283.57989,0.0,0.0,0.0,28913.48836365432,30269.58695662948,36612.22954880304,32156.591693843402,35195.4481159856,37844.163534549785,3042.8808748510846,3826.8913712052913,0.0073539245950378085,-0.20447030033951175,29310.728959858257,28374.14499732395
2022-05-14,29310.728959858257,558053182541.2809,71541696924.39926,0.0,0.0,0.0,29126.11597686014,31026.93386836242,36116.394294982965,31184.353788825585,34528.318031826006,37447.682209243714,2625.4179465444545,3988.9036689848026,0.0063384003258377675,-0.18843700950706765,30189.333177005963,26767.26917322132
2022-05-15,30189.333177005963,573777699744.01,25759546763.688618,0.0,0.0,0.0,29310.728959858257,28913.48836365432,35573.31019883488,30415.214214278596,33983.22670409128,37122.01141284278,1776.842434266931,4025.6430925396794,0.02997551573524415,-0.1513487778262832,31319.30911113,22525.7683503912
2022-05-16,31319.30911113,596346266888.6597,22948123704.172672,0.0,0.0,0.0,30189.333177005963,29126.11597686014,34070.31219757961,30022.213773357224,33467.63058583661,36813.10180623423,941.586879183264,3856.137176133707,0.03742964203610488,-0.0807448746138888,29923.606993639707,22244.848968001315
2022-05-17,29923.606993639707,569801943005.2971,28418179221.125336,0.0,0.0,0.0,31319.30911113,29310.728959858257,30269.58695662948,29972.788064358687,32850.633556880624,36462.209395840895,935.4984951470527,3664.6928472800164,-0.04456363045998024,-0.011429953222866773,30502.19328027689,22529.198114649807
2022-05-18,30502.19328027689,581272773175.8237,24964703223.57502,0.0,0.0,0.0,29923.606993639707,30189.333177005963,31026.93386836242,29897.82512320361,32332.32621206225,36154.31186330938,854.4642585904103,3422.2880280121435,0.01933544598283765,-0.01691242164990714,28772.200501112577,20408.690490591813
2022-05-19,28772.200501112577,547927169401.2031,26219431165.241817,0.22476097560975608,0.12421951219512195,0.06863414634146342,30502.19328027689,31319.30911113,28913.48836365432,29877.641142840504,31551.838816337877,35752.26728117868,882.7905751521932,2802.9480308794523,-0.05671699616050063,-0.0048865726876231586,30382.40624219559,20473.05288079512
2022-05-20,30382.40624219559,578678245847.8763,29190056577.430664,0.05784375,0.0795625,0.0501875,28772.200501112577,29923.606993639707,29126.11597686014,30057.111180745567,31106.851437294485,35381.74340769525,830.7071752780831,2403.8839576606774,0.055963941340557044,0.04313277700100948,29256.81337441625,19047.41782828195
